Date,BHP.AX,CBA.AX,WES.AX,CSL.AX,WDS.AX,MQG.AX
2024-10-22,42.13999938964844,139.2757110595703,68.6905746459961,291.7821350097656,23.744121551513672,225.64047241210938
2024-10-23,42.43000030517578,139.81809997558594,68.90785217285156,288.93505859375,23.48362159729004,225.2814483642578
2024-10-24,42.25,141.4452667236328,68.85847473144531,291.22662353515625,23.464324951171875,226.38766479492188
2024-10-25,42.38999938964844,142.02711486816406,67.16960906982422,291.3456726074219,23.435380935668945,226.31004333496094
2024-10-28,42.959999084472656,140.88316345214844,68.23625183105469,289.6691589355469,23.425731658935547,225.60166931152344
2024-10-29,43.040000915527344,142.17503356933594,68.48316955566406,290.33380126953125,23.2617130279541,226.01893615722656
2024-10-30,43.11000061035156,140.95217895507812,66.8041763305664,285.1653747558594,23.08804702758789,224.5148468017578
2024-10-31,42.63999938964844,140.77467346191406,66.44862365722656,284.65948486328125,22.94332504272461,224.65069580078125
2024-11-01,42.779998779296875,140.12380981445312,65.79678344726562,279.37200927734375,23.20382308959961,216.5869140625
2024-11-04,42.599998474121094,142.3525390625,65.99430847167969,284.0543212890625,23.13628578186035,215.6941680908203
2024-11-05,42.630001068115234,141.85946655273438,65.81653594970703,281.72308349609375,23.059101104736328,211.74476623535156
2024-11-06,42.599998474121094,143.4471893310547,66.84368133544922,283.44921875,22.66352653503418,219.16810607910156
2024-11-07,42.9900016784668,145.22225952148438,66.8041763305664,281.1278991699219,23.396787643432617,222.71966552734375
2024-11-08,43.400001525878906,147.25376892089844,67.57453918457031,283.0127258300781,23.223119735717773,221.75900268554688
2024-11-11,41.630001068115234,147.71725463867188,67.70293426513672,285.0265197753906,23.174880981445312,224.59564208984375
2024-11-12,40.900001525878906,148.1708984375,68.42391204833984,284.37176513671875,23.010860443115234,226.9316864013672
2024-11-13,40.54999923706055,147.5496063232422,67.75231170654297,283.2607116699219,22.856491088867188,223.74169921875
2024-11-14,40.0099983215332,150.7250518798828,68.94735717773438,281.7825927734375,22.81789779663086,225.52810668945312
2024-11-15,40.06999969482422,152.98336791992188,69.4411849975586,274.7987976074219,23.155582427978516,225.27288818359375
2024-11-18,40.36000061035156,150.90257263183594,69.69796752929688,270.27520751953125,23.252065658569336,225.6458740234375
2024-11-19,40.310001373291016,153.45672607421875,70.29055786132812,269.1938781738281,23.695878982543945,226.7844696044922
2024-11-20,40.08000183105469,154.21607971191406,69.786865234375,272.11041259765625,23.5318603515625,225.66551208496094
2024-11-21,39.810001373291016,154.07801818847656,68.80908966064453,271.5350646972656,23.647640228271484,225.13546752929688
2024-11-22,40.15999984741211,156.82940673828125,70.04364776611328,274.26312255859375,24.16864013671875,227.2948760986328
2024-11-25,40.20000076293945,157.92404174804688,71.33746337890625,278.826416015625,24.46773338317871,226.3427734375
2024-11-26,39.86000061035156,152.32264709472656,70.744873046875,277.9831848144531,23.5415096282959,228.1488037109375
2024-11-27,39.779998779296875,155.38961791992188,71.1695556640625,278.4990234375,23.51256561279297,227.38320922851562
2024-11-28,40.06999969482422,156.38563537597656,70.77450561523438,282.903564453125,23.5318603515625,228.3058624267578
2024-11-29,40.56999969482422,156.38563537597656,70.9424057006836,279.96722412109375,23.647640228271484,226.84335327148438
2024-12-02,40.720001220703125,156.0010223388672,72.354736328125,278.3899230957031,23.92743492126465,226.6470489501953
2024-12-03,40.65999984741211,155.59669494628906,73.00657653808594,282.3480529785156,24.043214797973633,229.31683349609375
2024-12-04,41.04999923706055,154.75845336914062,72.6510238647461,280.8798828125,23.98532485961914,228.70826721191406
2024-12-05,40.59000015258789,155.80380249023438,73.60903930664062,279.4513854980469,23.724824905395508,229.39537048339844
2024-12-06,40.70000076293945,154.88665771484375,73.14484405517578,278.5783996582031,23.213472366333008,226.5587158203125
2024-12-09,40.59000015258789,157.174560546875,73.66828918457031,279.03472900390625,22.952972412109375,226.90225219726562
2024-12-10,41.83000183105469,155.4487762451172,73.2929916381836,279.7589111328125,23.29065704345703,222.66200256347656
2024-12-11,42.0,155.34030151367188,74.05348205566406,277.3780212402344,23.097694396972656,220.95413208007812
2024-12-12,41.790000915527344,155.34030151367188,73.67816925048828,276.1181945800781,22.94332504272461,221.4056396484375
2024-12-13,41.16999816894531,156.020751953125,72.73991394042969,275.33447265625,23.049453735351562,222.04364013671875
2024-12-16,40.349998474121094,156.44479370117188,73.08558654785156,274.58056640625,22.924028396606445,221.04246520996094
2024-12-17,40.2400016784668,158.9003448486328,73.38188171386719,276.6935729980469,22.692472457885742,223.23129272460938
2024-12-18,40.27000045776367,157.51971435546875,73.28311157226562,279.987060546875,22.72141456604004,222.8681182861328
2024-12-19,39.68000030517578,153.8314666748047,72.31522369384766,276.5646057128906,22.287248611450195,219.8744354248047
2024-12-20,39.59000015258789,148.18075561523438,68.70044708251953,274.3623352050781,22.72141456604004,214.8587646484375
2024-12-23,39.900001525878906,152.53958129882812,70.9424057006836,275.8900146484375,23.08804702758789,219.54071044921875
2024-12-24,39.72999954223633,152.97349548339844,70.68561553955078,278.5089416503906,23.30030632019043,219.01068115234375
2024-12-27,39.77000045776367,154.04843139648438,71.66337585449219,280.09619140625,23.38713836669922,220.7970733642578
2024-12-30,39.84000015258789,152.93406677246094,71.52510833740234,280.8104248046875,23.609046936035156,219.81553649902344
2024-12-31,39.54999923706055,151.12937927246094,70.64611053466797,279.3323059082031,23.734474182128906,217.55799865722656
2025-01-02,39.959999084472656,151.44496154785156,70.53746795654297,278.9355163574219,24.081806182861328,217.07705688476562
2025-01-03,39.7599983215332,152.88475036621094,70.92264556884766,281.16754150390625,24.313364028930664,218.97142028808594
2025-01-06,38.97999954223633,153.86105346679688,71.03128814697266,282.04052734375,24.593158721923828,220.32594299316406
2025-01-07,38.70000076293945,154.93597412109375,70.89302062988281,283.41943359375,24.67034339904785,222.43624877929688
2025-01-08,39.400001525878906,157.53944396972656,71.90042114257812,286.0284423828125,24.554567337036133,225.812744140625
2025-01-09,39.27000045776367,156.59271240234375,72.0090560913086,285.2546691894531,24.49667739868164,229.77816772460938
2025-01-10,39.68000030517578,153.89064025878906,71.72264099121094,282.8143005371094,24.371252059936523,226.9316864013672
2025-01-13,39.59000015258789,150.6461639404297,70.0831527709961,277.7649230957031,24.86330795288086,221.4154510498047
2025-01-14,40.15999984741211,149.85723876953125,69.8658676147461,277.4078369140625,24.998382568359375,221.12098693847656
2025-01-15,39.779998779296875,149.17678833007812,69.84611511230469,274.12420654296875,24.872957229614258,220.06092834472656
2025-01-16,39.97999954223633,153.59478759765625,69.88562774658203,273.40997314453125,24.92119598388672,227.06910705566406
2025-01-17,40.04999923706055,151.7703857421875,70.22142028808594,272.8643798828125,24.844011306762695,226.82371520996094
2025-01-20,40.2400016784668,152.91433715820312,70.85350799560547,272.3782958984375,24.699289321899414,231.09341430664062
2025-01-21,40.61000061035156,154.03855895996094,71.97942352294922,271.23748779296875,24.82471466064453,232.9485321044922
2025-01-22,39.79999923706055,155.56710815429688,72.51274871826172,268.0927734375,24.361602783203125,234.3030548095703
2025-01-23,39.119998931884766,155.66574096679688,71.42634582519531,267.8447570800781,24.072158813476562,234.43064880371094
2025-01-24,39.310001373291016,156.45465087890625,73.73743438720703,269.82879638671875,23.618694305419922,234.95086669921875
2025-01-28,39.47999954223633,157.07594299316406,74.52754211425781,270.3049621582031,23.51256561279297,231.52529907226562
2025-01-29,39.130001068115234,156.88856506347656,75.40654754638672,275.1361083984375,23.695878982543945,233.23316955566406
2025-01-30,39.47999954223633,158.38754272460938,75.94975280761719,277.4971008300781,23.859899520874023,236.57040405273438
2025-01-31,39.95000076293945,158.33822631835938,75.65345764160156,278.1914978027344,23.840600967407227,236.35446166992188
2025-02-03,39.2400016784668,155.94186401367188,74.25100708007812,273.171875,23.71517562866211,232.61480712890625
2025-02-04,39.529998779296875,155.51780700683594,73.53002166748047,271.35650634765625,23.493268966674805,233.62579345703125
2025-02-05,40.130001068115234,156.3757781982422,73.77693176269531,268.1820373535156,23.908140182495117,225.14529418945312
2025-02-06,40.2599983215332,160.3894500732422,76.10777282714844,270.69183349609375,23.95638084411621,227.2261505126953
2025-02-07,40.47999954223633,160.41903686523438,75.29790496826172,267.70587158203125,23.7730655670166,225.7244110107422
2025-02-10,40.09000015258789,160.57681274414062,74.92259979248047,268.1820373535156,23.62834358215332,223.68280029296875
2025-02-11,40.119998931884766,159.9160919189453,75.05099487304688,254.90884399414062,23.637990951538086,227.26541137695312
2025-02-12,40.13999938964844,163.6832275390625,76.62135314941406,254.23428344726562,24.033565521240234,231.1817626953125
2025-02-13,40.9900016784668,164.41299438476562,77.15467834472656,251.97247314453125,23.840600967407227,231.88845825195312
2025-02-14,40.91999816894531,163.1507110595703,77.74726104736328,254.8493194580078,23.68623161315918,231.09341430664062
2025-02-17,40.79999923706055,162.6872100830078,78.1324462890625,256.2381286621094,23.00121307373047,232.7325897216797
2025-02-18,40.970001220703125,160.35000610351562,77.0361557006836,261.714111328125,22.66352653503418,230.73025512695312
2025-02-19,40.97999954223633,158.94000244140625,75.65345764160156,262.7358703613281,22.21971321105957,230.0431671142578
2025-02-20,40.150001525878906,155.72999572753906,76.66085815429688,256.8234558105469,22.441619873046875,227.7169189453125
2025-02-21,41.2599983215332,151.72999572753906,75.17938995361328,256.605224609375,22.39337730407715,224.29135131835938
2025-02-24,40.79999923706055,156.22999572753906,75.92999267578125,258.9165954589844,22.557395935058594,227.55006408691406
2025-02-25,40.310001373291016,154.27000427246094,74.27999877929688,260.3748779296875,23.184528350830078,225.39068603515625
2025-02-26,39.709999084472656,156.25999450683594,74.72000122070312,262.70611572265625,23.975677490234375,226.79428100585938
2025-02-27,40.02000045776367,156.2899932861328,74.73999786376953,258.2122802734375,24.062511444091797,226.5194549560547
2025-02-28,39.040000915527344,156.74000549316406,74.16000366210938,258.49005126953125,23.89849281311035,222.40679931640625
2025-03-03,39.599998474121094,157.1300048828125,75.0199966430664,259.90863037109375,24.361602783203125,222.8190460205078
2025-03-04,39.47999954223633,157.75999450683594,74.75,262.59698486328125,23.618694305419922,220.14926147460938
2025-03-05,39.540000915527344,156.38999938964844,74.16000366210938,262.15057373046875,23.2713623046875,217.3518829345703
2025-03-06,39.22999954223633,153.58999633789062,73.01000213623047,259.90863037109375,22.979999542236328,216.42922973632812
2025-03-07,38.97999954223633,148.5,71.87000274658203,257.5873107910156,22.489999771118164,205.22006225585938
2025-03-10,39.20000076293945,148.13999938964844,72.44000244140625,255.39999389648438,22.90999984741211,204.44464111328125
2025-03-11,39.650001525878906,146.9199981689453,71.48999786376953,251.92999267578125,23.190000534057617,198.10391235351562
2025-03-12,38.95000076293945,144.8000030517578,69.66000366210938,250.3699951171875,22.700000762939453,195.41448974609375
2025-03-13,38.2400016784668,144.0,69.08000183105469,248.49000549316406,22.700000762939453,193.0882568359375
2025-03-14,38.650001525878906,142.36000061035156,69.6500015258789,250.0500030517578,22.3799991607666,194.58999633789062
2025-03-17,39.58000183105469,144.66000366210938,69.69000244140625,247.8800048828125,22.809999465942383,197.0634765625
2025-03-18,39.619998931884766,144.1999969482422,69.83000183105469,247.69000244140625,22.8700008392334,192.47970581054688
2025-03-19,39.560001373291016,142.77000427246094,70.33999633789062,250.2899932861328,22.84000015258789,190.80126953125
2025-03-20,39.130001068115234,145.92999267578125,71.0,255.32000732421875,22.940000534057617,198.06463623046875
2025-03-21,39.540000915527344,145.60000610351562,70.83999633789062,254.0,22.90999984741211,196.4941864013672
2025-03-24,39.31999969482422,147.6300048828125,72.02999877929688,253.3300018310547,23.059999465942383,195.7874755859375
2025-03-25,39.040000915527344,148.6300048828125,71.56999969482422,256.79998779296875,23.170000076293945,200.92092895507812
